config,log_type,mean_fitness_alive,n_alive,run_id,seed,time,wave,damage,enemy_id,fitness,lifespan
ga_only,death,,,3,581133,12.7946969696971,2,1.0,7.0,9.7090909090909,23.5454545454545
ga_only,wave_snapshot,4.72603858787878,3.0,3,581133,13.0,2,,,,
ga_only,wave_snapshot,5.12665067878785,3.0,3,581133,14.0,2,,,,
ga_only,wave_snapshot,5.52649313333329,3.0,3,581133,15.0,2,,,,
ga_only,wave_snapshot,5.92679616363631,3.0,3,581133,16.0,2,,,,
ga_only,wave_snapshot,6.32749604848478,3.0,3,581133,17.0,2,,,,
ga_only,wave_snapshot,6.72671760875412,3.0,3,581133,18.0,2,,,,
ga_only,wave_snapshot,7.12743347012977,3.0,3,581133,19.0,2,,,,
ga_only,wave_snapshot,7.52622521212109,3.0,3,581133,20.0,2,,,,
ga_only,wave_snapshot,7.92657412727259,3.0,3,581133,21.0,2,,,,
ga_only,wave_snapshot,8.3277052545453,3.0,3,581133,22.0,2,,,,
ga_only,wave_snapshot,8.72686350370354,3.0,3,581133,23.0,2,,,,
ga_only,wave_snapshot,9.12709919393922,3.0,3,581133,24.0,2,,,,
ga_only,wave_snapshot,9.52623046666647,3.0,3,581133,25.0,2,,,,
ga_only,wave_snapshot,11.5943419454543,3.0,3,581133,26.0,2,,,,
ga_only,death,,,3,581133,26.0772727272726,2,1.0,8.0,14.8216666666665,49.1083333333323
ga_only,wave_snapshot,10.3939063666665,2.0,3,581133,27.0,2,,,,
ga_only,wave_snapshot,10.794018312121,2.0,3,581133,28.0,2,,,,
ga_only,wave_snapshot,11.194360912121,2.0,3,581133,29.0,2,,,,
ga_only,death,,,3,581133,30.0053030303028,2,0.0,5.0,11.99803030303,59.9901515151502
ga_only,death,,,3,581133,30.0053030303028,2,0.0,9.0,11.1912975818179,55.9564879090897
ga_only,wave_snapshot,0.297193375757576,2.0,3,581133,1.0,3,,,,
ga_only,wave_snapshot,0.493731374242425,4.0,3,581133,2.0,3,,,,
ga_only,wave_snapshot,0.793288129696971,5.0,3,581133,3.0,3,,,,
ga_only,wave_snapshot,1.19343964484849,5.0,3,581133,4.0,3,,,,
ga_only,death,,,3,581133,4.8092384545455,3,0.0,13.0,1.31417510909092,6.57087554545459
ga_only,wave_snapshot,1.64408911212123,4.0,3,581133,5.0,3,,,,
ga_only,wave_snapshot,2.04399116060608,4.0,3,581133,6.0,3,,,,
ga_only,wave_snapshot,2.44476545690239,4.0,3,581133,7.0,3,,,,
ga_only,wave_snapshot,2.84424062727277,4.0,3,581133,8.0,3,,,,
ga_only,death,,,3,581133,8.17893542424255,3,0.0,14.0,2.45984848484852,12.2992424242426
ga_only,wave_snapshot,3.39530063434347,3.0,3,581133,9.0,3,,,,
ga_only,wave_snapshot,3.79461705252528,3.0,3,581133,10.0,3,,,,
ga_only,wave_snapshot,4.19602866464648,3.0,3,581133,11.0,3,,,,
ga_only,wave_snapshot,4.59616488282828,3.0,3,581133,12.0,3,,,,
ga_only,wave_snapshot,4.99560366464645,3.0,3,581133,13.0,3,,,,
ga_only,death,,,3,581133,13.294086939394,3,0.0,12.0,4.9081818181818,24.540909090909
ga_only,wave_snapshot,5.49734489090905,2.0,3,581133,14.0,3,,,,
ga_only,wave_snapshot,5.8967849454545,2.0,3,581133,15.0,3,,,,
ga_only,wave_snapshot,6.29731729090903,2.0,3,581133,16.0,3,,,,
ga_only,wave_snapshot,6.69653959393932,2.0,3,581133,17.0,3,,,,
ga_only,wave_snapshot,7.09654356363627,2.0,3,581133,18.0,3,,,,
ga_only,wave_snapshot,7.49673883030293,2.0,3,581133,19.0,3,,,,
ga_only,wave_snapshot,7.89668904242413,2.0,3,581133,20.0,3,,,,
ga_only,wave_snapshot,8.29734489090896,2.0,3,581133,21.0,3,,,,
ga_only,wave_snapshot,8.69719337575743,2.0,3,581133,22.0,3,,,,
ga_only,wave_snapshot,9.0970418606059,2.0,3,581133,23.0,3,,,,
ga_only,wave_snapshot,9.49734489090892,2.0,3,581133,24.0,3,,,,
ga_only,wave_snapshot,9.89658731515133,2.0,3,581133,25.0,3,,,,
ga_only,wave_snapshot,10.2964357999998,2.0,3,581133,26.0,3,,,,
ga_only,wave_snapshot,10.6967343999998,2.0,3,581133,27.0,3,,,,
ga_only,wave_snapshot,11.097810242424,2.0,3,581133,28.0,3,,,,
ga_only,wave_snapshot,11.4964357999998,2.0,3,581133,29.0,3,,,,
ga_only,death,,,3,581133,30.0008402424241,3,0.0,10.0,11.9969625515149,59.9848127575745
ga_only,death,,,3,581133,30.0008402424241,3,0.0,11.0,11.7959091333331,58.9795456666654
ga_only,wave_snapshot,0.297795039393939,2.0,3,581133,1.0,4,,,,
ga_only,wave_snapshot,0.497208634848485,4.0,3,581133,2.0,4,,,,
ga_only,wave_snapshot,0.795430933333335,5.0,3,581133,3.0,4,,,,
ga_only,death,,,3,581133,3.21643600000001,4,0.0,15.0,1.28177204848486,6.40886024242428
ga_only,wave_snapshot,1.09087486818182,4.0,3,581133,4.0,4,,,,
ga_only,wave_snapshot,1.49482201969698,4.0,3,581133,5.0,4,,,,
ga_only,wave_snapshot,1.89552115303032,4.0,3,581133,6.0,4,,,,
ga_only,wave_snapshot,2.29452303181821,4.0,3,581133,7.0,4,,,,
ga_only,death,,,3,581133,7.68098069696981,4,0.0,18.0,2.46606060606064,12.3303030303032
ga_only,wave_snapshot,2.72749537575761,3.0,3,581133,8.0,4,,,,
ga_only,wave_snapshot,3.12850132727277,3.0,3,581133,9.0,4,,,,
ga_only,wave_snapshot,3.5278952666667,3.0,3,581133,10.0,4,,,,
ga_only,wave_snapshot,3.92844586060608,3.0,3,581133,11.0,4,,,,
ga_only,wave_snapshot,4.32444870909092,3.0,3,581133,12.0,4,,,,
ga_only,death,,,3,581133,12.4991397575758,4,0.0,19.0,4.18852973333334,20.9426486666667
ga_only,wave_snapshot,4.89645468484848,2.0,3,581133,13.0,4,,,,
ga_only,wave_snapshot,5.29627796969695,2.0,3,581133,14.0,4,,,,
ga_only,wave_snapshot,5.69651515151511,2.0,3,581133,15.0,4,,,,
ga_only,wave_snapshot,6.09559623030298,2.0,3,581133,16.0,4,,,,
ga_only,wave_snapshot,6.49686187878782,2.0,3,581133,17.0,4,,,,
ga_only,wave_snapshot,6.89696969696963,2.0,3,581133,18.0,4,,,,
ga_only,wave_snapshot,7.29272727272719,2.0,3,581133,19.0,4,,,,
ga_only,wave_snapshot,7.6969696969696,2.0,3,581133,20.0,4,,,,
ga_only,wave_snapshot,8.09696969696958,2.0,3,581133,21.0,4,,,,
ga_only,wave_snapshot,8.49666666666654,2.0,3,581133,22.0,4,,,,
ga_only,wave_snapshot,8.89590909090895,2.0,3,581133,23.0,4,,,,
ga_only,wave_snapshot,9.29303030303015,2.0,3,581133,24.0,4,,,,
ga_only,wave_snapshot,9.69680131515135,2.0,3,581133,25.0,4,,,,
ga_only,wave_snapshot,10.0969696969695,2.0,3,581133,26.0,4,,,,
ga_only,wave_snapshot,10.496515151515,2.0,3,581133,27.0,4,,,,
ga_only,wave_snapshot,10.8955362060604,2.0,3,581133,28.0,4,,,,
ga_only,wave_snapshot,11.2966666666664,2.0,3,581133,29.0,4,,,,
ga_only,death,,,3,581133,30.0006776666665,4,0.0,16.0,11.7954545454543,58.9772727272715
ga_only,death,,,3,581133,30.0006776666665,4,0.0,17.0,11.5951515151513,57.9757575757564
ga_only,wave_snapshot,0.29780303030303,2.0,3,581133,1.0,5,,,,
ga_only,wave_snapshot,0.497462121212121,4.0,3,581133,2.0,5,,,,
ga_only,wave_snapshot,0.795636363636366,5.0,3,581133,3.0,5,,,,
ga_only,wave_snapshot,1.19169696969698,5.0,3,581133,4.0,5,,,,
ga_only,death,,,3,581133,4.16666666666669,5,0.0,21.0,1.46151515151516,7.30757575757581
ga_only,wave_snapshot,1.54583333333335,4.0,3,581133,5.0,5,,,,
ga_only,wave_snapshot,3.19536784242426,4.0,3,581133,6.0,5,,,,
ga_only,wave_snapshot,3.59504994545457,4.0,3,581133,7.0,5,,,,
ga_only,death,,,3,581133,7.28055790909103,5,1.0,22.0,7.50671764242427,12.5335882121214
ga_only,wave_snapshot,2.72810511515155,3.0,3,581133,8.0,5,,,,
ga_only,wave_snapshot,3.12515151515155,3.0,3,581133,9.0,5,,,,
ga_only,wave_snapshot,3.52452977575761,3.0,3,581133,10.0,5,,,,
ga_only,wave_snapshot,3.92886455757576,3.0,3,581133,11.0,5,,,,
ga_only,wave_snapshot,4.32804575757573,3.0,3,581133,12.0,5,,,,
ga_only,wave_snapshot,4.7284613575757,3.0,3,581133,13.0,5,,,,
ga_only,death,,,3,581133,13.2674242424246,5,0.0,24.0,4.49575757575751,22.4787878787876
ga_only,wave_snapshot,5.2973484848484,2.0,3,581133,14.0,5,,,,
ga_only,wave_snapshot,5.69719696969687,2.0,3,581133,15.0,5,,,,
ga_only,wave_snapshot,6.09602516969685,2.0,3,581133,16.0,5,,,,
ga_only,wave_snapshot,6.49709439999987,2.0,3,581133,17.0,5,,,,
ga_only,wave_snapshot,6.89675698787864,2.0,3,581133,18.0,5,,,,
ga_only,wave_snapshot,7.29688203636348,2.0,3,581133,19.0,5,,,,
ga_only,wave_snapshot,7.69659090909074,2.0,3,581133,20.0,5,,,,
ga_only,wave_snapshot,8.0973484848483,2.0,3,581133,21.0,5,,,,
ga_only,wave_snapshot,8.49732184848465,2.0,3,581133,22.0,5,,,,
ga_only,wave_snapshot,8.89674304848463,2.0,3,581133,23.0,5,,,,
ga_only,wave_snapshot,9.29649270303007,2.0,3,581133,24.0,5,,,,
ga_only,wave_snapshot,9.69606299999976,2.0,3,581133,25.0,5,,,,
ga_only,wave_snapshot,10.09344970303,2.0,3,581133,26.0,5,,,,
ga_only,wave_snapshot,10.4972330484846,2.0,3,581133,27.0,5,,,,
ga_only,wave_snapshot,10.8971969696967,2.0,3,581133,28.0,5,,,,
ga_only,wave_snapshot,11.2971969696967,2.0,3,581133,29.0,5,,,,
ga_only,death,,,3,581133,30.0037878787881,5,0.0,20.0,11.9975757575754,59.9878787878772
ga_only,death,,,3,581133,30.0037878787881,5,0.0,23.0,11.3959090909088,56.979545454544
ga_only,wave_snapshot,0.293723436363636,2.0,3,581133,1.0,6,,,,
ga_only,wave_snapshot,0.495195748484849,4.0,3,581133,2.0,6,,,,
ga_only,wave_snapshot,0.790305306666668,5.0,3,581133,3.0,6,,,,
ga_only,death,,,3,581133,3.48366600000001,6,0.0,26.0,1.18727272727273,5.93636363636367
ga_only,wave_snapshot,1.14232663939394,4.0,3,581133,4.0,6,,,,
ga_only,wave_snapshot,1.54371496666668,4.0,3,581133,5.0,6,,,,
ga_only,wave_snapshot,1.94370737272729,4.0,3,581133,6.0,6,,,,
ga_only,death,,,3,581133,6.1662712424243,6,0.0,25.0,2.46173909696973,12.3086954848487
ga_only,wave_snapshot,2.19265626464651,3.0,3,581133,7.0,6,,,,
ga_only,wave_snapshot,2.59286040404046,3.0,3,581133,8.0,6,,,,
ga_only,death,,,3,581133,8.09730236363644,6,0.0,29.0,2.42736909090913,12.1368454545457
ga_only,wave_snapshot,3.09325757575764,2.0,3,581133,9.0,6,,,,
ga_only,wave_snapshot,3.49377258181823,2.0,3,581133,10.0,6,,,,
ga_only,wave_snapshot,3.89403929696974,2.0,3,581133,11.0,6,,,,
ga_only,death,,,3,581133,11.3639690303031,6,0.0,27.0,4.13939393939397,20.6969696969699
ga_only,wave_snapshot,4.19187081212124,1.0,3,581133,12.0,6,,,,
ga_only,wave_snapshot,4.59106241212123,1.0,3,581133,13.0,6,,,,
ga_only,wave_snapshot,4.98712121212122,1.0,3,581133,14.0,6,,,,
ga_only,wave_snapshot,5.38747007878787,1.0,3,581133,15.0,6,,,,
ga_only,wave_snapshot,5.78786547878786,1.0,3,581133,16.0,6,,,,
ga_only,wave_snapshot,6.191249030303,1.0,3,581133,17.0,6,,,,
ga_only,wave_snapshot,6.59122323636359,1.0,3,581133,18.0,6,,,,
ga_only,wave_snapshot,6.99166666666661,1.0,3,581133,19.0,6,,,,
ga_only,wave_snapshot,7.38712121212114,1.0,3,581133,20.0,6,,,,
ga_only,wave_snapshot,7.79121212121204,1.0,3,581133,21.0,6,,,,
ga_only,wave_snapshot,8.19161896363627,1.0,3,581133,22.0,6,,,,
ga_only,wave_snapshot,8.59132256969686,1.0,3,581133,23.0,6,,,,
ga_only,wave_snapshot,8.98736067878776,1.0,3,581133,24.0,6,,,,
ga_only,wave_snapshot,9.39135603030289,1.0,3,581133,25.0,6,,,,
ga_only,wave_snapshot,9.78712121212106,1.0,3,581133,26.0,6,,,,
ga_only,wave_snapshot,10.1910606060604,1.0,3,581133,27.0,6,,,,
ga_only,wave_snapshot,10.5907307636362,1.0,3,581133,28.0,6,,,,
ga_only,wave_snapshot,10.9916666666665,1.0,3,581133,29.0,6,,,,
ga_only,death,,,3,581133,30.0003326666666,6,0.0,28.0,11.387121212121,56.9356060606051
ga_only,wave_snapshot,0.29346796060606,2.0,3,581133,1.0,7,,,,
ga_only,wave_snapshot,0.492868943939395,4.0,3,581133,2.0,7,,,,
ga_only,wave_snapshot,0.790866021818185,5.0,3,581133,3.0,7,,,,
ga_only,wave_snapshot,1.19184880363637,5.0,3,581133,4.0,7,,,,
ga_only,death,,,3,581133,4.7696727575758,7,0.0,34.0,1.0950081939394,5.475040969697
ga_only,wave_snapshot,1.69211956212123,4.0,3,581133,5.0,7,,,,
ga_only,wave_snapshot,3.34220765303033,4.0,3,581133,6.0,7,,,,
ga_only,wave_snapshot,3.746876119697,4.0,3,581133,7.0,7,,,,
ga_only,death,,,3,581133,7.97043033333348,7,0.0,33.0,2.57969696969701,12.898484848485
ga_only,wave_snapshot,4.65939173939398,3.0,3,581133,8.0,7,,,,
ga_only,death,,,3,581133,8.28516690909106,7,0.0,30.0,3.30874668484853,16.5437334242426
ga_only,wave_snapshot,5.79679398484853,2.0,3,581133,9.0,7,,,,
ga_only,wave_snapshot,6.19677384545457,2.0,3,581133,10.0,7,,,,
ga_only,wave_snapshot,6.59281423939396,2.0,3,581133,11.0,7,,,,
ga_only,wave_snapshot,6.99282383939397,2.0,3,581133,12.0,7,,,,
ga_only,wave_snapshot,7.39231505757579,2.0,3,581133,13.0,7,,,,
ga_only,wave_snapshot,7.79301423939398,2.0,3,581133,14.0,7,,,,
ga_only,wave_snapshot,8.19244663939399,2.0,3,581133,15.0,7,,,,
ga_only,wave_snapshot,8.59206203939399,2.0,3,581133,16.0,7,,,,
ga_only,death,,,3,581133,16.9041161515151,7,1.0,32.0,11.3539311636364,31.7696558181821
ga_only,wave_snapshot,6.59351518181824,1.0,3,581133,17.0,7,,,,
ga_only,wave_snapshot,6.99266204848491,1.0,3,581133,18.0,7,,,,
ga_only,wave_snapshot,7.39332371515157,1.0,3,581133,19.0,7,,,,
ga_only,wave_snapshot,7.79289911515157,1.0,3,581133,20.0,7,,,,
ga_only,wave_snapshot,8.19258731515158,1.0,3,581133,21.0,7,,,,
ga_only,wave_snapshot,8.59699004848491,1.0,3,581133,22.0,7,,,,
ga_only,wave_snapshot,8.99336373333339,1.0,3,581133,23.0,7,,,,
ga_only,wave_snapshot,9.39266591515158,1.0,3,581133,24.0,7,,,,
ga_only,wave_snapshot,9.79290912121218,1.0,3,581133,25.0,7,,,,
ga_only,wave_snapshot,10.1973732181819,1.0,3,581133,26.0,7,,,,
ga_only,wave_snapshot,10.5973336181819,1.0,3,581133,27.0,7,,,,
ga_only,wave_snapshot,10.9936492666667,1.0,3,581133,28.0,7,,,,
ga_only,wave_snapshot,11.3932121515152,1.0,3,581133,29.0,7,,,,
ga_only,death,,,3,581133,30.0045212424246,7,0.0,31.0,11.7935151818182,58.9675759090909
ga_only,wave_snapshot,0.29359993939394,2.0,3,581133,1.0,8,,,,
ga_only,wave_snapshot,0.493295677272727,4.0,3,581133,2.0,8,,,,
ga_only,wave_snapshot,0.792853796363639,5.0,3,581133,3.0,8,,,,
ga_only,wave_snapshot,1.19249504484849,5.0,3,581133,4.0,8,,,,
ga_only,wave_snapshot,1.59278297818183,5.0,3,581133,5.0,8,,,,
ga_only,death,,,3,581133,5.48682696969703,8,0.0,39.0,1.38674796363637,6.93373981818186
ga_only,wave_snapshot,2.09393422272729,4.0,3,581133,6.0,8,,,,
ga_only,wave_snapshot,2.49361044696973,4.0,3,581133,7.0,8,,,,
ga_only,death,,,3,581133,7.56840845454557,8,0.0,38.0,2.42030129696973,12.1015064848486
ga_only,wave_snapshot,2.99744926464651,3.0,3,581133,8.0,8,,,,
ga_only,wave_snapshot,3.39350299797984,3.0,3,581133,9.0,8,,,,
ga_only,wave_snapshot,3.79299199191922,3.0,3,581133,10.0,8,,,,
ga_only,wave_snapshot,4.19296625252527,3.0,3,581133,11.0,8,,,,
ga_only,wave_snapshot,4.59359805252525,3.0,3,581133,12.0,8,,,,
ga_only,wave_snapshot,4.99359805252524,3.0,3,581133,13.0,8,,,,
ga_only,wave_snapshot,5.39390108282826,3.0,3,581133,14.0,8,,,,
ga_only,wave_snapshot,5.79314350707067,3.0,3,581133,15.0,8,,,,
ga_only,wave_snapshot,6.19390108282823,3.0,3,581133,16.0,8,,,,
ga_only,wave_snapshot,6.59335979797975,3.0,3,581133,17.0,8,,,,
ga_only,wave_snapshot,6.99337459797975,3.0,3,581133,18.0,8,,,,
ga_only,wave_snapshot,7.39361379797977,3.0,3,581133,19.0,8,,,,
ga_only,death,,,3,581133,19.3557761212125,8,0.0,36.0,7.53614385454543,37.6807192727272
ga_only,wave_snapshot,7.79125910303027,2.0,3,581133,20.0,8,,,,
ga_only,wave_snapshot,8.19311297575755,2.0,3,581133,21.0,8,,,,
ga_only,wave_snapshot,8.59365336969694,2.0,3,581133,22.0,8,,,,
ga_only,wave_snapshot,8.99366436969695,2.0,3,581133,23.0,8,,,,
ga_only,wave_snapshot,9.39752354545453,2.0,3,581133,24.0,8,,,,
ga_only,wave_snapshot,9.79310316969697,2.0,3,581133,25.0,8,,,,
ga_only,wave_snapshot,10.1973775982684,2.0,3,581133,26.0,8,,,,
ga_only,wave_snapshot,10.592746569697,2.0,3,581133,27.0,8,,,,
ga_only,wave_snapshot,10.993706769697,2.0,3,581133,28.0,8,,,,
ga_only,wave_snapshot,11.392714169697,2.0,3,581133,29.0,8,,,,
ga_only,death,,,3,581133,30.0023251212134,8,0.0,35.0,11.9939026242425,59.9695131212124
ga_only,death,,,3,581133,30.0023251212134,8,0.0,37.0,11.5924013151516,57.9620065757578
ga_only,wave_snapshot,0.296718345454545,2.0,3,581133,1.0,9,,,,
ga_only,wave_snapshot,0.4948165,4.0,3,581133,2.0,9,,,,
ga_only,wave_snapshot,0.793292781818184,5.0,3,581133,3.0,9,,,,
ga_only,wave_snapshot,1.19353223636364,5.0,3,581133,4.0,9,,,,
ga_only,death,,,3,581133,4.97919033333338,9,0.0,44.0,1.18132283636364,5.90661418181821
ga_only,wave_snapshot,1.69447266969699,4.0,3,581133,5.0,9,,,,
ga_only,wave_snapshot,2.09434402121214,4.0,3,581133,6.0,9,,,,
ga_only,wave_snapshot,2.49536813299667,4.0,3,581133,7.0,9,,,,
ga_only,death,,,3,581133,7.72021375757587,9,0.0,40.0,3.08586093333339,15.4293046666669
ga_only,wave_snapshot,2.79414806666671,3.0,3,581133,8.0,9,,,,
ga_only,wave_snapshot,3.19439393939399,3.0,3,581133,9.0,9,,,,
ga_only,wave_snapshot,3.59333333333337,3.0,3,581133,10.0,9,,,,
ga_only,wave_snapshot,3.99318181818184,3.0,3,581133,11.0,9,,,,
ga_only,wave_snapshot,4.39303329696971,3.0,3,581133,12.0,9,,,,
ga_only,wave_snapshot,4.79421864848485,3.0,3,581133,13.0,9,,,,
ga_only,wave_snapshot,5.19439393939392,3.0,3,581133,14.0,9,,,,
ga_only,wave_snapshot,5.59393939393936,3.0,3,581133,15.0,9,,,,
ga_only,wave_snapshot,5.99342400808076,3.0,3,581133,16.0,9,,,,
ga_only,wave_snapshot,6.39363636363627,3.0,3,581133,17.0,9,,,,
ga_only,wave_snapshot,6.7936810303029,3.0,3,581133,18.0,9,,,,
ga_only,wave_snapshot,7.19371049696952,3.0,3,581133,19.0,9,,,,
ga_only,wave_snapshot,7.59385858585837,3.0,3,581133,20.0,9,,,,
ga_only,wave_snapshot,7.9939932747472,3.0,3,581133,21.0,9,,,,
ga_only,wave_snapshot,8.39395789696937,3.0,3,581133,22.0,9,,,,
ga_only,wave_snapshot,8.79394189696929,3.0,3,581133,23.0,9,,,,
ga_only,wave_snapshot,9.19392589696921,3.0,3,581133,24.0,9,,,,
ga_only,wave_snapshot,9.59390989696912,3.0,3,581133,25.0,9,,,,
ga_only,wave_snapshot,9.99389389696904,3.0,3,581133,26.0,9,,,,
ga_only,wave_snapshot,10.393877896969,3.0,3,581133,27.0,9,,,,
ga_only,wave_snapshot,10.7938618969689,3.0,3,581133,28.0,9,,,,
ga_only,wave_snapshot,11.1938458969688,3.0,3,581133,29.0,9,,,,
ga_only,death,,,3,581133,30.0038350000004,9,0.0,41.0,11.796860199999,58.9843009999951
ga_only,death,,,3,581133,30.0038350000004,9,0.0,42.0,11.5926177757566,57.963088878783
ga_only,death,,,3,581133,30.0038350000004,9,0.0,43.0,11.3920117151505,56.9600585757527
ga_only,wave_snapshot,0.297080266666667,2.0,3,581133,1.0,10,,,,
ga_only,wave_snapshot,0.495451599999998,4.0,3,581133,2.0,10,,,,
ga_only,wave_snapshot,0.794575253333331,5.0,3,581133,3.0,10,,,,
ga_only,wave_snapshot,1.19455925333333,5.0,3,581133,4.0,10,,,,
ga_only,death,,,3,581133,4.86368311111108,10,0.0,45.0,1.94134773333333,9.70673866666665
ga_only,wave_snapshot,1.49379093333334,4.0,3,581133,5.0,10,,,,
ga_only,wave_snapshot,3.14377493333333,4.0,3,581133,6.0,10,,,,
ga_only,death,,,3,581133,6.69801911111115,10,1.0,47.0,7.27312746666666,11.3656373333333
ga_only,wave_snapshot,2.25975644444444,3.0,3,581133,7.0,10,,,,
ga_only,wave_snapshot,2.65974044444443,3.0,3,581133,8.0,10,,,,
ga_only,wave_snapshot,3.05972444444442,3.0,3,581133,9.0,10,,,,
ga_only,wave_snapshot,3.45970844444443,3.0,3,581133,10.0,10,,,,
ga_only,death,,,3,581133,10.428755111111,10,0.0,48.0,3.56192639999999,17.8096319999999
ga_only,wave_snapshot,3.89369493333334,2.0,3,581133,11.0,10,,,,
ga_only,wave_snapshot,4.29367893333336,2.0,3,581133,12.0,10,,,,
ga_only,death,,,3,581133,12.8116932222219,10,0.0,46.0,4.91987722222224,24.5993861111112
ga_only,wave_snapshot,4.39199908888887,1.0,3,581133,13.0,10,,,,
ga_only,wave_snapshot,4.79095786666664,1.0,3,581133,14.0,10,,,,
ga_only,wave_snapshot,5.19094186666667,1.0,3,581133,15.0,10,,,,
ga_only,wave_snapshot,5.59092586666669,1.0,3,581133,16.0,10,,,,
ga_only,wave_snapshot,5.99090986666671,1.0,3,581133,17.0,10,,,,
ga_only,wave_snapshot,6.3875605333334,1.0,3,581133,18.0,10,,,,
ga_only,wave_snapshot,6.78754453333332,1.0,3,581133,19.0,10,,,,
ga_only,wave_snapshot,7.18752853333324,1.0,3,581133,20.0,10,,,,
ga_only,wave_snapshot,7.58751253333315,1.0,3,581133,21.0,10,,,,
ga_only,wave_snapshot,7.98749653333307,1.0,3,581133,22.0,10,,,,
ga_only,wave_snapshot,8.38748053333299,1.0,3,581133,23.0,10,,,,
ga_only,wave_snapshot,8.78746453333291,1.0,3,581133,24.0,10,,,,
ga_only,wave_snapshot,9.19181857777729,1.0,3,581133,25.0,10,,,,
ga_only,wave_snapshot,9.5921450666661,1.0,3,581133,26.0,10,,,,
ga_only,wave_snapshot,9.99212906666602,1.0,3,581133,27.0,10,,,,
ga_only,wave_snapshot,10.3921130666659,1.0,3,581133,28.0,10,,,,
