config,log_type,mean_fitness_alive,n_alive,run_id,seed,time,wave,damage,enemy_id,fitness,lifespan
q_only,death,,,2,456725,12.1371212121213,3,0.0,14.0,4.04106060606062,20.2053030303031
q_only,wave_snapshot,0.293657303030303,2.0,2,456725,1.0,4,,,,
q_only,wave_snapshot,0.49352940909091,4.0,2,456725,2.0,4,,,,
q_only,wave_snapshot,0.793093316363639,5.0,2,456725,3.0,4,,,,
q_only,death,,,2,456725,3.30475484848486,4,1.0,16.0,6.1159090909091,5.57954545454549
q_only,wave_snapshot,2.39326058484849,4.0,2,456725,4.0,4,,,,
q_only,wave_snapshot,2.7940272878788,4.0,2,456725,5.0,4,,,,
q_only,death,,,2,456725,5.52142151515158,4,0.0,17.0,1.80242424242426,9.01212121212129
q_only,wave_snapshot,3.59338785050507,3.0,2,456725,6.0,4,,,,
q_only,wave_snapshot,3.99395925656568,3.0,2,456725,7.0,4,,,,
q_only,wave_snapshot,4.392478759596,3.0,2,456725,8.0,4,,,,
q_only,wave_snapshot,4.79323633535357,3.0,2,456725,9.0,4,,,,
q_only,death,,,2,456725,9.0039972727274,4,0.0,15.0,3.59579945454548,17.9789972727274
q_only,wave_snapshot,8.2926749575758,2.0,2,456725,10.0,4,,,,
q_only,death,,,2,456725,10.1546955151516,4,2.0,18.0,13.4549881333334,17.2749406666668
q_only,wave_snapshot,8.59604722424245,1.0,2,456725,11.0,4,,,,
q_only,wave_snapshot,8.99185363636365,1.0,2,456725,12.0,4,,,,
q_only,death,,,2,456725,12.3199167575759,4,1.0,19.0,9.1205782969697,20.6028914848485
q_only,wave_snapshot,0.29785833030303,2.0,2,456725,1.0,5,,,,
q_only,wave_snapshot,0.496982434848485,4.0,2,456725,2.0,5,,,,
q_only,wave_snapshot,0.793003530312652,5.0,2,456725,3.0,5,,,,
q_only,wave_snapshot,1.19679688606061,5.0,2,456725,4.0,5,,,,
q_only,death,,,2,456725,4.2526805757576,5,0.0,23.0,1.0939393939394,5.46969696969699
q_only,wave_snapshot,1.64261785000001,4.0,2,456725,5.0,5,,,,
q_only,wave_snapshot,2.04292088030305,4.0,2,456725,6.0,5,,,,
q_only,death,,,2,456725,6.55181477489185,5,0.0,22.0,2.21408207619051,11.0704103809525
q_only,wave_snapshot,2.45951289696973,3.0,2,456725,7.0,5,,,,
q_only,wave_snapshot,4.52585993333337,3.0,2,456725,8.0,5,,,,
q_only,death,,,2,456725,8.65419572727284,5,1.0,20.0,8.45597966666671,17.2798983333335
q_only,wave_snapshot,3.09654049090913,2.0,2,456725,9.0,5,,,,
q_only,wave_snapshot,3.49239097575761,2.0,2,456725,10.0,5,,,,
q_only,death,,,2,456725,10.8678320909092,5,1.0,21.0,9.14109772121214,20.7054886060607
q_only,wave_snapshot,3.59125998787882,1.0,2,456725,11.0,5,,,,
q_only,wave_snapshot,3.99125998787881,1.0,2,456725,12.0,5,,,,
q_only,wave_snapshot,9.39580544242425,1.0,2,456725,13.0,5,,,,
q_only,death,,,2,456725,13.4852563333334,5,1.0,24.0,9.58625998787879,22.9312999393939
q_only,wave_snapshot,0.296117942424242,2.0,2,456725,1.0,6,,,,
q_only,wave_snapshot,0.493954553030303,4.0,2,456725,2.0,6,,,,
q_only,wave_snapshot,0.793060630303033,5.0,2,456725,3.0,6,,,,
q_only,wave_snapshot,1.19256058787879,5.0,2,456725,4.0,6,,,,
q_only,wave_snapshot,3.59286361818183,5.0,2,456725,5.0,6,,,,
q_only,death,,,2,456725,5.5353310303031,6,1.0,26.0,7.00890255151517,10.0445127575759
q_only,wave_snapshot,3.19271752121214,4.0,2,456725,6.0,6,,,,
q_only,wave_snapshot,6.09211146060609,4.0,2,456725,7.0,6,,,,
q_only,death,,,2,456725,7.35313033333347,6,2.0,28.0,12.3335178484849,11.6675892424244
q_only,wave_snapshot,6.13026589696974,3.0,2,456725,8.0,6,,,,
q_only,death,,,2,456725,8.97093709090924,6,1.0,27.0,8.18196969696974,15.9098484848487
q_only,wave_snapshot,5.69255977575761,2.0,2,456725,9.0,6,,,,
q_only,death,,,2,456725,9.91714921212134,6,1.0,25.0,8.9657575757576,19.828787878788
q_only,wave_snapshot,3.18773027878793,1.0,2,456725,10.0,6,,,,
q_only,wave_snapshot,3.58697270303034,1.0,2,456725,11.0,6,,,,
q_only,death,,,2,456725,11.7550280000001,6,1.0,29.0,8.88939694545457,19.4469847272729
q_only,wave_snapshot,0.297250136363636,2.0,2,456725,1.0,7,,,,
q_only,wave_snapshot,0.494709510606061,4.0,2,456725,2.0,7,,,,
q_only,wave_snapshot,0.7912063369697,5.0,2,456725,3.0,7,,,,
q_only,wave_snapshot,1.19393355515152,5.0,2,456725,4.0,7,,,,
q_only,death,,,2,456725,4.16818181818185,7,0.0,30.0,1.66210926666668,8.31054633333339
q_only,wave_snapshot,1.49371768602695,4.0,2,456725,5.0,7,,,,
q_only,wave_snapshot,1.89397694393941,4.0,2,456725,6.0,7,,,,
q_only,death,,,2,456725,6.06742424242432,7,0.0,31.0,2.2207575757576,11.103787878788
q_only,wave_snapshot,2.18844359393942,3.0,2,456725,7.0,7,,,,
q_only,death,,,2,456725,7.68333333333347,7,0.0,32.0,2.66636363636367,13.3318181818184
q_only,wave_snapshot,2.48690781515154,2.0,2,456725,8.0,7,,,,
q_only,wave_snapshot,2.88675630000003,2.0,2,456725,9.0,7,,,,
q_only,death,,,2,456725,9.60892255892272,7,0.0,33.0,3.23360269360273,16.1680134680137
q_only,wave_snapshot,3.19017926666671,1.0,2,456725,10.0,7,,,,
q_only,wave_snapshot,3.59135331515155,1.0,2,456725,11.0,7,,,,
q_only,wave_snapshot,3.99112691515154,1.0,2,456725,12.0,7,,,,
q_only,death,,,2,456725,12.4956460086582,7,1.0,34.0,9.1874902865801,20.9374514329005
q_only,wave_snapshot,0.198933478787879,3.0,2,456725,1.0,8,,,,
q_only,wave_snapshot,0.497115915151515,4.0,2,456725,2.0,8,,,,
q_only,wave_snapshot,0.796388305454547,5.0,2,456725,3.0,8,,,,
q_only,death,,,2,456725,3.35824799999998,8,0.0,36.0,1.14000067878788,5.70000339393942
q_only,wave_snapshot,2.39594001212122,4.0,2,456725,4.0,8,,,,
q_only,wave_snapshot,4.04592721212122,4.0,2,456725,5.0,8,,,,
q_only,death,,,2,456725,5.70966000000006,8,1.0,39.0,6.47568186666668,7.37840933333339
q_only,wave_snapshot,3.73005566060607,3.0,2,456725,6.0,8,,,,
q_only,wave_snapshot,4.13004286060607,3.0,2,456725,7.0,8,,,,
q_only,death,,,2,456725,7.57672800000015,8,1.0,37.0,7.62703001212122,13.1351500606061
q_only,wave_snapshot,2.89601195151516,2.0,2,456725,8.0,8,,,,
q_only,wave_snapshot,5.7960384909091,2.0,2,456725,9.0,8,,,,
q_only,death,,,2,456725,9.45482700000016,8,1.0,38.0,8.17507405454547,15.8753702727274
q_only,wave_snapshot,3.99725584848486,1.0,2,456725,10.0,8,,,,
q_only,wave_snapshot,4.39785924848487,1.0,2,456725,11.0,8,,,,
q_only,death,,,2,456725,11.842493,8,0.0,35.0,4.73365011515155,23.6682505757577
q_only,wave_snapshot,0.2976194,2.0,2,456725,1.0,9,,,,
q_only,wave_snapshot,0.492676512121211,4.0,2,456725,2.0,9,,,,
q_only,wave_snapshot,0.79644088969697,5.0,2,456725,3.0,9,,,,
q_only,death,,,2,456725,3.01561727272726,9,0.0,40.0,1.20148040000001,6.00740200000003
q_only,wave_snapshot,2.34219587878788,4.0,2,456725,4.0,9,,,,
q_only,wave_snapshot,2.74155587878789,4.0,2,456725,5.0,9,,,,
q_only,death,,,2,456725,5.22117627272732,9,1.0,43.0,6.48109260000001,7.40546300000005
q_only,wave_snapshot,1.92475408282829,3.0,2,456725,6.0,9,,,,
q_only,wave_snapshot,2.32508788282829,3.0,2,456725,7.0,9,,,,
q_only,wave_snapshot,2.72473734949496,3.0,2,456725,8.0,9,,,,
q_only,death,,,2,456725,8.64994949494965,9,0.0,41.0,3.25441271111111,16.2720635555556
q_only,wave_snapshot,2.99023746868688,2.0,2,456725,9.0,9,,,,
q_only,wave_snapshot,3.39033109090909,2.0,2,456725,10.0,9,,,,
q_only,death,,,2,456725,10.9539537171719,9,0.0,42.0,3.97473013737367,19.8736506868683
q_only,wave_snapshot,3.58775875555555,1.0,2,456725,11.0,9,,,,
q_only,wave_snapshot,3.98784679999995,1.0,2,456725,12.0,9,,,,
q_only,death,,,2,456725,12.3344582727275,9,0.0,44.0,4.12219299999993,20.6109649999997
q_only,wave_snapshot,0.295271977777777,2.0,2,456725,1.0,10,,,,
q_only,wave_snapshot,0.493820183333334,4.0,2,456725,2.0,10,,,,
q_only,wave_snapshot,1.79368739111111,5.0,2,456725,3.0,10,,,,
q_only,death,,,2,456725,3.41017422222223,10,1.0,46.0,6.15657200000001,5.78286000000005
q_only,wave_snapshot,1.1436552388889,4.0,2,456725,4.0,10,,,,
q_only,wave_snapshot,1.5436424388889,4.0,2,456725,5.0,10,,,,
q_only,death,,,2,456725,5.97251022222232,10,0.0,48.0,1.78089120000001,8.90445600000007
q_only,wave_snapshot,1.99409116296298,3.0,2,456725,6.0,10,,,,
q_only,wave_snapshot,2.39407836296297,3.0,2,456725,7.0,10,,,,
q_only,death,,,2,456725,7.88645022222241,10,0.0,45.0,3.15256782222223,15.7628391111111
q_only,wave_snapshot,2.59221096666668,2.0,2,456725,8.0,10,,,,
q_only,wave_snapshot,2.99232456666668,2.0,2,456725,9.0,10,,,,
q_only,death,,,2,456725,9.50416622222233,10,1.0,47.0,8.39463540000002,16.9731770000001
q_only,wave_snapshot,3.19155693333334,1.0,2,456725,10.0,10,,,,
q_only,wave_snapshot,3.59166226666666,1.0,2,456725,11.0,10,,,,
q_only,death,,,2,456725,11.7368495555556,10,0.0,49.0,3.88632906666665,19.4316453333333
q_only,wave_snapshot,0.294182684848485,2.0,2,456725,1.0,11,,,,
q_only,wave_snapshot,0.494062725757574,4.0,2,456725,2.0,11,,,,
q_only,wave_snapshot,0.792255873939394,5.0,2,456725,3.0,11,,,,
q_only,wave_snapshot,1.1922430739394,5.0,2,456725,4.0,11,,,,
q_only,wave_snapshot,1.59223027393941,5.0,2,456725,5.0,11,,,,
q_only,death,,,2,456725,5.43790651515157,11,0.0,51.0,1.96827153333334,9.84135766666672
q_only,wave_snapshot,1.94213802575759,4.0,2,456725,6.0,11,,,,
q_only,death,,,2,456725,6.32066251515161,11,0.0,54.0,1.71950500000001,8.59752500000007
q_only,wave_snapshot,2.45932094545455,3.0,2,456725,7.0,11,,,,
q_only,wave_snapshot,2.85930814545455,3.0,2,456725,8.0,11,,,,
q_only,death,,,2,456725,8.71992351515166,11,1.0,50.0,8.48231803636365,17.4115901818182
q_only,wave_snapshot,3.09240176666667,2.0,2,456725,9.0,11,,,,
q_only,wave_snapshot,3.49238896666669,2.0,2,456725,10.0,11,,,,
q_only,death,,,2,456725,10.3682555151516,11,0.0,52.0,3.74085540000004,18.7042770000002
q_only,wave_snapshot,3.79220503030305,1.0,2,456725,11.0,11,,,,
q_only,death,,,2,456725,11.9359905151516,11,0.0,53.0,4.16745993333335,20.8372996666667
q_only,wave_snapshot,0.297282896969697,2.0,2,456725,1.0,12,,,,
q_only,wave_snapshot,0.494984515151514,4.0,2,456725,2.0,12,,,,
q_only,wave_snapshot,0.794439425454546,5.0,2,456725,3.0,12,,,,
q_only,death,,,2,456725,3.16125430303029,12,0.0,56.0,1.0603136,5.30156800000002
q_only,wave_snapshot,1.14366068181819,4.0,2,456725,4.0,12,,,,
q_only,wave_snapshot,1.54364788181819,4.0,2,456725,5.0,12,,,,
q_only,death,,,2,456725,5.02051030303033,12,0.0,55.0,2.00576872727274,10.0288436363637
q_only,wave_snapshot,1.79244631111113,3.0,2,456725,6.0,12,,,,
q_only,death,,,2,456725,6.82597230303041,12,1.0,57.0,7.32288053333335,11.6144026666667
q_only,wave_snapshot,2.09074529696971,2.0,2,456725,7.0,12,,,,
q_only,wave_snapshot,2.49075936969698,2.0,2,456725,8.0,12,,,,
q_only,wave_snapshot,2.89059726666668,2.0,2,456725,9.0,12,,,,
q_only,death,,,2,456725,9.10955130303041,12,0.0,58.0,3.03481126666668,15.1740563333334
q_only,wave_snapshot,3.18997386666668,1.0,2,456725,10.0,12,,,,
q_only,wave_snapshot,3.5899610666667,1.0,2,456725,11.0,12,,,,
q_only,death,,,2,456725,11.1571323030303,12,1.0,59.0,8.65277146666671,18.2638573333335
q_only,wave_snapshot,0.297395733333333,2.0,2,456725,1.0,13,,,,
q_only,wave_snapshot,0.495384599999999,4.0,2,456725,2.0,13,,,,
q_only,wave_snapshot,0.794690773333334,5.0,2,456725,3.0,13,,,,
q_only,death,,,2,456725,3.9905245151515,13,0.0,63.0,0.98775036969697,4.93875184848485
q_only,wave_snapshot,1.24561498787879,4.0,2,456725,4.0,13,,,,
q_only,wave_snapshot,1.64546360000001,4.0,2,456725,5.0,13,,,,
q_only,death,,,2,456725,5.47387533333339,13,0.0,61.0,1.98644813333334,9.93224066666672
q_only,wave_snapshot,1.99466920000001,3.0,2,456725,6.0,13,,,,
q_only,wave_snapshot,2.3951320848485,3.0,2,456725,7.0,13,,,,
q_only,death,,,2,456725,7.56846133333348,13,1.0,60.0,8.02546320000001,15.127316
q_only,wave_snapshot,2.59339866666668,2.0,2,456725,8.0,13,,,,
q_only,wave_snapshot,2.99356206666668,2.0,2,456725,9.0,13,,,,
q_only,death,,,2,456725,9.70288433333339,13,0.0,62.0,3.47511166666669,17.3755583333334
q_only,wave_snapshot,3.19119786666668,1.0,2,456725,10.0,13,,,,
q_only,wave_snapshot,3.59203786666668,1.0,2,456725,11.0,13,,,,
q_only,death,,,2,456725,11.6530593333333,13,1.0,64.0,8.85327946666669,19.2663973333335
q_only,wave_snapshot,0.295684524242424,2.0,2,456725,1.0,14,,,,
q_only,wave_snapshot,0.494695895454544,4.0,2,456725,2.0,14,,,,
q_only,wave_snapshot,0.79413980969697,5.0,2,456725,3.0,14,,,,
q_only,death,,,2,456725,3.27084624242422,14,0.0,66.0,1.101767,5.50883500000002
q_only,wave_snapshot,1.14422454545455,4.0,2,456725,4.0,14,,,,
q_only,wave_snapshot,1.54421174545456,4.0,2,456725,5.0,14,,,,
q_only,death,,,2,456725,5.55195024242429,14,0.0,68.0,1.61442746666668,8.07213733333341
q_only,wave_snapshot,1.99486560808082,3.0,2,456725,6.0,14,,,,
q_only,wave_snapshot,2.39405917171719,3.0,2,456725,7.0,14,,,,
q_only,wave_snapshot,2.79404637171719,3.0,2,456725,8.0,14,,,,
q_only,death,,,2,456725,8.75304424242435,14,0.0,69.0,2.69309026666668,13.4654513333334
q_only,wave_snapshot,3.39584073535356,2.0,2,456725,9.0,14,,,,
q_only,wave_snapshot,6.29599542424244,2.0,2,456725,10.0,14,,,,
q_only,death,,,2,456725,10.5690292424243,14,1.0,65.0,9.22547251515155,21.1273625757577
q_only,wave_snapshot,8.9940100666667,1.0,2,456725,11.0,14,,,,
q_only,wave_snapshot,14.3932967333334,1.0,2,456725,12.0,14,,,,
q_only,death,,,2,456725,12.4857732424242,14,2.0,67.0,14.5879775333334,22.9398876666669
q_only,wave_snapshot,0.294199466666666,2.0,2,456725,1.0,15,,,,
q_only,wave_snapshot,0.493468866666665,4.0,2,456725,2.0,15,,,,
q_only,wave_snapshot,0.79217904,5.0,2,456725,3.0,15,,,,
q_only,wave_snapshot,2.19216624000001,5.0,2,456725,4.0,15,,,,
q_only,death,,,2,456725,4.49059833333333,15,0.0,71.0,1.58873153333335,7.94365766666674
q_only,wave_snapshot,2.79178658333334,4.0,2,456725,5.0,15,,,,
q_only,death,,,2,456725,5.08431033333336,15,1.0,72.0,6.62734373333335,8.13671866666674
q_only,wave_snapshot,1.92378311313133,3.0,2,456725,6.0,15,,,,
q_only,wave_snapshot,2.3247246888889,3.0,2,456725,7.0,15,,,,
q_only,death,,,2,456725,7.30391033333346,15,0.0,73.0,2.31304106666668,11.5652053333334
q_only,wave_snapshot,2.79102050000001,2.0,2,456725,8.0,15,,,,
q_only,wave_snapshot,3.19075891818183,2.0,2,456725,9.0,15,,,,
q_only,death,,,2,456725,9.33754433333346,15,1.0,74.0,7.92154520000001,14.6077260000001
q_only,wave_snapshot,8.99413148484851,1.0,2,456725,10.0,15,,,,
q_only,wave_snapshot,14.3943622666667,1.0,2,456725,11.0,15,,,,
q_only,death,,,2,456725,11.1218033333333,15,2.0,70.0,14.442694,22.2134700000003
